"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"East Asia & Pacific (excluding high income)","EAP","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7807063201028","2.87517626574839","2.86374388767094","3.21041061479853","5.0129866809549","5.57138668067085","6.51799383340716","7.01169651019835","7.03913593031398","6.80868364730176","7.11990551239881","","","","",
"Early-demographic dividend","EAR","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.387754594642086","0.421788892882267","0.440861531767085","0.404389877151408","0.402248900071991","0.403828910669487","0.43184095420475","0.459448041484412","0.453622350556134","0.500832189502591","0.511889872662034","0.580424770892715","0.605496412975091","0.691763667313477","0.726513191956835","0.717366748452635","0.728129513204184","","",
"East Asia & Pacific","EAS","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.79914787465223","2.89800445361526","2.90955198300938","3.25671954077862","4.89933689770345","5.40346786071694","6.26805923096226","6.81024998070927","6.82399581651081","6.57903311639482","6.86275051001245","","","","",
"Europe & Central Asia (excluding high income)","ECA","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.09958394315799","1.28954084406348","1.15177665055003","0.927901409889722","1.03302414807921","1.17168952602631","1.04260190674735","1.25163161830862","1.23590874679812","1.28165260432228","1.45109211256603","1.67693908052864","1.82952441363658","2.19923770769817","2.26869033984468","","","","",
"Europe & Central Asia","ECS","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.26499585838693","3.47867375985477","3.1724261183379","2.6140260012961","2.82053243586954","2.836192401548","3.24332346512165","3.38853905456843","3.56657066004852","3.74661061071593","3.96719990025459","4.00884031849895","4.14932562648627","4.27395191838054","4.21803565312747","4.72745343207621","4.72879500766268","","",
"Ecuador","ECU","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0181127970815695","0.0287308940045493","0.0367189480383405","0.035832607804151","0.043297239357762","0.0388226167600496","0.0453996504419659","0.0462231707510341","0.0533013254537131","0.0642375478838897","0.0712571261970325","0.0853066669369285","0.161811905402252","0.207135606415361","0.214897449009746","0.283896546190812","0.268782199147986","","",
"Euro area","EMU","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.90426763221152","3.1434500483605","2.85877077468438","2.59333193552097","2.75322749557855","2.74347847636714","2.7060604377905","2.80907397442463","2.851240417282","2.92182613689404","3.16307460856612","3.27388468478399","3.42727135088989","3.54162523954568","3.31444055685916","3.86069839479934","3.18110388232456","","",
"Eritrea","ERI","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6409189196158","4.45802104812271","3.14745523879026","2.34189218953294","2.39317501869032","2.56004407116485","2.67885743218443","2.89645549011692","2.96093001354937","2.98150666466665","3.21723508751277","3.01515370876799","3.03626378330215","2.96361135546616","2.48297611045303","3.16905685826647","3.0785801246383","","",
"Estonia","EST","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1845996884633","12.7634757060406","10.6764004141926","9.07972247095388","10.276971751715","14.7766411899576","15.3648818606004","16.3570105329408","16.0924769092046","17.523555489118","19.477634569863","21.8090874938865","23.5959521410222","24.7399810120439","24.1353354893552","29.4168380705847","24.3190649999233","","",
"Ethiopia","ETH","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.185247689250481","0.175749161983614","0.199187049817597","0.214982870106285","0.236487899093914","0.157612745708339","0.187793918737795","0.176178628986126","0.221535709043346","0.26401897931189","0.287090906051828","0.486113574580312","","",
"European Union","EUU","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9227254461575","3.20484737530789","3.01341802507421","2.60061414417541","2.85227425871224","2.97886527419328","2.88623250210415","2.96511148311833","3.02404156548018","3.18086133414579","3.4569570745681","3.63324955577003","3.72849785384836","3.81332124941052","3.5829811711792","4.23270371821488","3.79037845099815","","",
"Fragile and conflict affected situations","FCS","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44161014655525","0.459935359440352","0.475166338603165","0.432101845949863","","","","","","",
"Finland","FIN","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.92164894250964","3.96379836918172","3.98403783690863","3.45390916900986","3.49080996595115","3.60039665386865","3.54792622492252","3.54607503279286","3.42670446685891","3.63212252033917","3.92189583705655","4.01248599411166","4.60537341085668","5.71716547418011","6.23782143801185","6.76158260065056","6.10923770770268","","",
"Fiji","FJI","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.87147741539119","2.19708520030093","1.86960111315719","2.22028804624505","","",
"France","FRA","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.28299954172239","3.84640198624241","3.86469469979506","3.62777774138667","3.88861883601342","3.95890387301158","3.79759823414694","3.78957502996","3.96139204868428","4.12124370002108","4.80128031579791","5.05908350735601","5.35756030827174","5.78225718573924","5.72575295306175","6.70626476077093","","","",
"Faroe Islands","FRO","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.356959278085556","","","","","","",
"Gabon","GAB","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.852774206680182","1.14665736437598","1.15662973890896","1.04954169665853","1.24778288577787","1.20217486983646","1.16213974129919","1.26290343365758","1.38845797172003","1.28087603957111","0.947108618446613","0.936466410552531","0.934233203936665","1.10525471812633","0.933624087062094","","","","",
"United Kingdom","GBR","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0175993837338","11.1136830458268","8.84024471376072","8.83286929342067","9.67247122233087","10.909128577421","11.8270893808913","12.5252653310785","14.0020398004955","14.5635032432529","15.7480849368952","14.9655858743998","15.6902183378067","16.1128996975441","18.1936320761528","18.0355236451721","18.6238787652561","","",
"Georgia","GEO","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.39674501653836","3.00556104780412","3.38714729167765","3.01969300887319","4.40123175359949","5.54982072340339","5.95213865586237","7.10898775753956","7.30904938313129","7.8479769042145","8.89242805615383","10.5797054700805","10.5091049171445","9.50058156681722","7.53487238584469","9.08461979734761","8.49866805335851","","",
"Ghana","GHA","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.603569429614661","0.735773010050901","1.07347433432919","1.10126665787991","0.95946444033728","1.06198255156357","0.869158364103086","","","","","1.55801694215876","1.4597894413245","1.35748200984189","1.30985987211239","1.32988358752324","1.32294368573998","","",
"Gibraltar","GIB","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.132045357580329","0.230668239585903","0.290356040471744","0.35691481374478","0.432490250512115","0.493759111159113","0.485875703074786","0.625729326562351","0.657746734528262","","",
"Gambia, The","GMB","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.309004912452487","0.480732629329258","0.685422269977384","0.717894293745304","0.678469500894619","0.828270320928101","1.11983039630672","1.44362170505096","1.75003969726943","1.76934949712259","1.91039867257293","2.09760437794191","","",
"Grenada","GRD","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.83210280110466","2.86358543029867","2.53109435810903","1.60916149276548","1.94567979669632","1.77956897792549","1.59239791823101","2.10132485969813","2.22058674246269","2.86677060805713","2.845873483449","3.38840000496469","3.04983454338914","3.15821812596006","2.65148275314329","","","","",
"Greenland","GRL","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.668846580303756","0.665345036230022","0.717820931004595","0.649626509234748","0.623718113507802","0.611112078651854","0.488742559589896","0.516532451663257","0.521883177980343","0.533616660428887","0.514550177344708","0.58443909037591","0.553162854787254","0.630086430266188","0.599133396680461","0.770886511967919","","","",
"Guam","GUM","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.251151290506265","0.049465237766494","0.064126543044942","0.301927231284764","0.2519296967952","0.483308956833545","0.685435440156455","0.722787967657315","0.651777537600964","0.465152496250092","0.896223436650243","0.95017554949118","1.15013903208673","1.69487630275662","1.57856086903727","","","","",
"High income","HIC","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.47193688943923","3.70781782051269","3.3956292366287","2.94898053511082","3.21260694548892","3.23187095774726","3.6937824765485","3.85379798357609","4.13162442774281","4.29908754330132","4.4968337330027","4.48225683467568","4.76906656432147","4.76092042387862","4.7229739197277","5.34186823273143","5.17859230569029","","",
"Hong Kong SAR, China","HKG","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2795570158846","19.7506689012378","19.1558009676452","21.1406368968488","26.6840927006872","28.1446065325983","28.2541099367389","32.786845095811","31.5050201238128","26.1891789997434","27.3399899269848","30.3395061728395","28.8247574650611","23.8002837541947","19.2585968163692","21.916213390838","21.0019071555144","","",
"Honduras","HND","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.385225330009012","0.405597444636149","0.381218530323064","0.292121215999735","0.295804169595609","0.352282570770957","0.428061042402918","0.4085693984547","0.397570413946646","0.370805867711292","0.491136537361079","0.429692989769984","0.51413789724312","0.480202003320362","","",
"Heavily indebted poor countries (HIPC)","HPC","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33211742791468","0.320636900237025","0.376337133615788","0.392482824626823","","","","","","",
"Croatia","HRV","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.44591087907401","3.68912406006143","3.53608611393328","2.71952992475828","2.48771821982662","2.48521218424517","2.78732424937032","4.99851834416768","4.60243306963896","4.51430266102289","4.90935759481474","5.51930814410581","5.85503408956004","5.56707251422965","4.43793525052854","5.53230310613541","6.24952798897791","","",
"Haiti","HTI","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0350794725450508","0.0362478988391475","0.0350748990098479","0.0518836344882412","0.0648592554157478","","","","","","","","","","","","","","",
"Hungary","HUN","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.17031542967512","3.94316590277294","6.3042555966572","6.09728774670806","6.43923217367323","7.62360750210749","4.75517003879369","4.18062579997617","3.68085029749144","3.20307166978344","3.42415456586883","3.51357183404588","3.77437310650791","3.97483315524746","4.04204112011296","4.8770853800362","4.31662088885934","","",
"IBRD only","IBD","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.81605931348316","1.85177545028493","1.93184059520422","2.107083560558","2.94285961168872","3.24683631999793","3.68844013805486","3.73718205719498","3.75353386843539","3.6236905222634","3.69582353783154","","","","",
"IDA & IBRD total","IBT","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.62344007521267","1.64140558381163","1.7062514827988","1.85368323855295","2.53619836346579","2.68476409443277","3.02288846961835","3.00263847643905","3.01010470891532","3.11070279439231","3.17338561843418","","","","",
"IDA total","IDA","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.348506270940088","0.366164462646452","0.435247440312247","0.493826076660725","","","","","","",
"IDA blend","IDB","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.260703508958171","0.314317225861949","0.394228600470432","0.405275559253349","0.416948974466409","0.464034394267965","0.481271521021516","0.464460608630225","0.449650430935971","0.438979850160424","0.46930806347072","0.587585112389347","0.692523334141193","0.79950662611612","0.821315084179571","0.661875233565111","0.679775315804346","","",
"Indonesia","IDN","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.154600613734548","0.161507608962855","0.250535690400205","0.185970989091078","0.23589502395338","0.267836756101955","0.286812586993451","0.30305515272588","0.338470105772872","0.329113011575369","0.332610972164556","","","","","","","","",
"IDA only","IDX","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.299196466560892","0.312404263833791","0.351058019526828","0.382189867822115","","","","","","",
"Isle of Man","IMN","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.7665634207147","76.7765786623847","76.9316040350294","39.0836565907927","44.9870299490268","41.0363257541444","36.8780594724921","40.6198118428334","38.9404910373583","36.8296441053779","34.6425127167521","","31.6367076631977","29.1698962133958","30.7465674516988","32.5015055706113","31.5297562074208","","",
"India","IND","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0679081583521064","0.0841720049080871","0.0921687932578492","0.0781662480220744","0.109201922668198","0.120396152424493","0.125003039337854","0.109326654372821","0.081685433522991","0.0926391353299163","0.105997509518874","0.119609106641605","0.12912554918767","0.138873371349751","0.151291338966652","0.176381775217479","0.180176113580081","","",
"Not classified","INX","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.48353471095841","6.10041414719167","4.72366556447803","4.24703289261549","4.47759401308056","4.67539437418368","4.51451879601907","5.02922172744545","5.7379233668239","6.2343042861126","6.67172655758005","7.0176912788762","6.98887574321882","7.0020052283046","6.66154531626899","7.69729376888207","6.40304267239627","","",
"Iran, Islamic Rep.","IRN","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.601202191556406","","","","",
"Iraq","IRQ","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.243279283160685","0.227780301610346","0.333594890077663","0.284747714179692","0.149376152278055","0.11141671070582","0.133194096610118","0.157360512935134","0.0962718021145648","0.0860689201202347","0.093266727993854","0.124736821197315","0.10280146422209","0.106067926616486","0.0802249566010886","0.0957421986706803","0.115959351531786","","",
"Iceland","ISL","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9244450572177","17.6247766527695","12.1183286222048","12.3659500230899","7.69772684576367","8.05644680161411","8.34618142283414","9.13801049265189","9.51849254392441","10.9010133143194","12.0825377382282","11.3445580751073","9.82579611473062","9.18706507711906","10.2290806915366","13.0532796819702","12.0740266008371","","",
"Israel","ISR","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.18837491472489","3.49663370955596","3.20049185076378","3.09802257387794","3.43210800723282","3.28879928395447","2.91857810382156","2.86806091736345","3.06384342644628","3.24697760159015","3.3997038183589","3.27109392845591","3.26348754570818","3.18117395118057","3.05840839688577","","","","",
"Italy","ITA","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.27340823256518","2.36628006931861","2.26824096276809","2.14234895165451","2.25119562656931","2.06361252974946","1.95451362140658","2.14107545396661","2.33746223825581","2.56210916707351","2.6268850282368","2.85669435923832","2.97315454001467","2.88434766798569","2.45627723368989","3.01120149525101","2.84827984537397","","",
"Jamaica","JAM","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.986565285284183","1.00322501517554","1.02186478622745","0.944094657709392","0.915277062106772","0.852961318364343","0.871014083676332","0.82193560118978","0.750590519267038","0.917415347352957","1.07358034253718","1.16966094860254","1.33075778017853","1.74672143159863","1.68221808959606","2.11364179847443","2.34358583225023","","",
"Jordan","JOR","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.67114131700026","0.575128262002292","0.640122675320507","0.717042959418341","0.791124764660847","0.876640231419961","0.946325669489418","0.944735524033651","0.818131261234984","0.622649727322361","0.591227693434787","0.655021148946318","0.533543070603652","0.456602173711167","0.401384009051802","","","","",
"Japan","JPN","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0413908416968028","0.074828231594816","0.0671122678969534","0.0723242219645614","0.0898083176191428","0.11496367491048","0.138627627705785","0.187871129665314","0.258604484123029","0.293475062373774","0.316628901908382","0.365479873262309","0.391797318583258","0.413812724865839","0.452330748207126","0.507508850430164","0.510152265247239","","",
"Kazakhstan","KAZ","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.18560917349392","1.86563390627768","1.28955085318572","0.293511174532072","0.063161165406585","1.25663093033186","1.35047831778305","1.70807148960199","1.30683331103543","0.922489626957354","1.85746097658057","2.40213945155495","2.0057416320295","2.80212418487105","3.49261479478441","","","","",
"Kenya","KEN","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3578696305528","1.55254722201408","1.43132500256948","1.62008563918651","","","","",
"Kyrgyz Republic","KGZ","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.97105288624377","0.862776906555857","1.08581340000537","0.905373179300551","0.818855609118641","0.955601416505822","0.927966051656869","1.09210993202935","1.09477522529006","1.18588191631559","1.28493280915572","","","","","","","","",
"Cambodia","KHM","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.200245306495826","0.329161814946532","0.311064909860327","0.221684900424964","0.278669657923244","0.329998968753223","0.354152328815738","0.307615914848288","0.390410306020837","0.441457992728386","0.417641459044924","0.52792322177003","0.672319446439398","0.910863322990617","0.545591045412023","","","","",
"Kiribati","KIR","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.068308343864203","0.0498545907769007","0.0323750323750324","0.0473186119873817","0.0615100722743349","0.0451107468835992","0.0737680731779286","0.0289926503631329","0.0285294495242714","0.0421597009471879","0.0554331407031694","0.054736035468951","0.0270467638547048","","","","","","",
"St. Kitts and Nevis","KNA","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6313116887239","10.7108081791626","11.7086538162115","8.8093471810089","9.36329588014981","5.98893415212501","6.07628444230538","6.8632131773693","6.63762704833022","6.19030774672798","3.7037037037037","4.28982781923958","7.70973722155195","3.12961322704458","3.08422301304864","","","","",
"Korea, Rep.","KOR","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.43305325404735","1.50537794978649","1.41337244265431","1.56406737808037","1.66258092201624","1.77920597625204","2.01400302668031","2.04160090751746","2.27344139335596","2.50555699343208","2.56457957017854","","","","","3.42085362234233","3.09036108785953","","",
"Kuwait","KWT","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88422635006623","1.83232702306001","1.21026584848443","0.406085938295003","0.400883480301345","0.407665287827713","0.419988496981722","0.495272724649287","0.665871679564213","1.1618838756188","1.74895892975438","3.10151890792184","5.55488759436991","6.52716680891322","3.24037217063373","","","","",
"Latin America & Caribbean (excluding high income)","LAC","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.37344394075754","1.53828400008012","1.72831748177165","1.75681632501744","1.840411753861","1.90830758607284","1.7602070445297","1.81535704061519","1.73314804102585","1.70295591263423","1.69664578479307","1.86738955154184","1.9559865740809","2.35278795080205","2.46544221565822","3.20871550348499","3.38095903170101","","",
"Lao PDR","LAO","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.011323156080648","0.0466163784624787","0.0391638697793445","0.0536494871083363","0.0531969750995499","0.0527665372782087","0.0487473375068739","0.0523837790691802","0.0604336377764006","0.0708801423543278","0.0941869449835746","0.194955225211151","0.148413315158541","","","","",
"Lebanon","LBN","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
